from_account,to_account,amount,timestamp,bank_from,bank_to,device_id,is_fraud,topology,flag_ids
ACC_LEGIT_0711,ACC_LEGIT_0952,167363.94,2026-03-15T10:53:54,AU_SFB,BANDHAN,ANDROID_76900,False,legitimate,[]
ACC_LEGIT_0799,ACC_LEGIT_0986,2885.36,2026-03-16T18:19:01,CANARA,PHONEPE,IMEI_45283,False,legitimate,[]
ACC_LEGIT_1145,ACC_LEGIT_0689,25989.78,2026-03-17T08:26:20,BOB,AU_SFB,DEV_48983,False,legitimate,[]
ACC_LEGIT_1241,ACC_LEGIT_0895,61932.03,2026-03-17T02:09:18,PNB,ICICI,IMEI_27047,False,legitimate,[]
ACC_LEGIT_0993,ACC_LEGIT_0737,16610.31,2026-03-18T01:16:57,HDFC,HDFC,ANDROID_85936,False,legitimate,[]
ACC_LEGIT_1178,ACC_LEGIT_0802,180685.88,2026-03-15T13:36:37,IDBI,HDFC,DEV_13784,False,legitimate,[]
ACC_LEGIT_0910,ACC_LEGIT_0789,13291.5,2026-03-17T04:13:34,AXIS,KOTAK,ANDROID_99848,False,legitimate,[]
ACC_LEGIT_0996,ACC_LEGIT_0714,15257.86,2026-03-18T09:01:04,ICICI,BOI,ANDROID_18383,False,legitimate,[]
ACC_LEGIT_0935,ACC_LEGIT_0688,103000.26,2026-03-15T13:15:26,AIRTEL,AXIS,IMEI_18658,False,legitimate,[]
ACC_LEGIT_0912,ACC_LEGIT_1030,634.9,2026-03-16T03:15:22,ICICI,PAYTM,ANDROID_25315,False,legitimate,[]
ACC_LEGIT_0880,ACC_LEGIT_1005,2894.79,2026-03-17T08:44:26,YES,AIRTEL,IMEI_47475,False,legitimate,[]
ACC_LEGIT_1108,ACC_LEGIT_0961,19694.32,2026-03-18T09:00:16,YES,PAYTM,IMEI_70248,False,legitimate,[]
ACC_LEGIT_1089,ACC_LEGIT_1055,2406.36,2026-03-16T12:49:08,SBI,CANARA,ANDROID_38442,False,legitimate,[]
ACC_LEGIT_0717,ACC_LEGIT_0969,53830.29,2026-03-16T01:23:58,PAYTM,BOI,ANDROID_44513,False,legitimate,[]
ACC_LEGIT_0992,ACC_LEGIT_1195,167520.07,2026-03-16T11:03:11,PNB,PNB,IMEI_15611,False,legitimate,[]
ACC_LEGIT_0892,ACC_LEGIT_1059,6466.98,2026-03-17T17:31:54,PAYTM,AXIS,ANDROID_92396,False,legitimate,[]
ACC_LEGIT_0752,ACC_LEGIT_0751,134810.36,2026-03-17T07:53:55,IDBI,PAYTM,DEV_77277,False,legitimate,[]
ACC_LEGIT_1233,ACC_LEGIT_1100,2740.94,2026-03-17T06:12:28,HDFC,BANDHAN,ANDROID_80882,False,legitimate,[]
ACC_LEGIT_1155,ACC_LEGIT_1209,79253.54,2026-03-16T07:20:25,AU_SFB,PAYTM,DEV_44312,False,legitimate,[]
ACC_LEGIT_0921,ACC_LEGIT_1008,39543.95,2026-03-16T08:55:27,PAYTM,CANARA,ANDROID_51831,False,legitimate,[]
ACC_LEGIT_0790,ACC_LEGIT_0918,2280.54,2026-03-16T11:37:50,HDFC,YES,IMEI_11383,False,legitimate,[]
ACC_LEGIT_1245,ACC_LEGIT_1189,474.57,2026-03-16T18:41:34,AXIS,AIRTEL,IMEI_72043,False,legitimate,[]
ACC_LEGIT_1100,ACC_LEGIT_0907,68792.19,2026-03-16T03:50:10,BANDHAN,AXIS,ANDROID_75419,False,legitimate,[]
ACC_LEGIT_1089,ACC_LEGIT_1270,32249.55,2026-03-16T08:51:12,SBI,SBI,ANDROID_38442,False,legitimate,[]
ACC_LEGIT_0792,ACC_LEGIT_0755,27726.17,2026-03-17T08:04:00,PHONEPE,KOTAK,DEV_66418,False,legitimate,[]
ACC_LEGIT_0874,ACC_LEGIT_0856,5698.05,2026-03-17T17:44:33,SBI,AU_SFB,IMEI_64138,False,legitimate,[]
ACC_LEGIT_1239,ACC_LEGIT_1153,10687.91,2026-03-15T11:44:33,KOTAK,AXIS,DEV_52971,False,legitimate,[]
ACC_LEGIT_0842,ACC_LEGIT_0746,44009.6,2026-03-16T11:48:15,KOTAK,AXIS,DEV_16621,False,legitimate,[]
ACC_LEGIT_0802,ACC_LEGIT_1083,15864.57,2026-03-18T03:20:54,HDFC,BOB,DEV_44931,False,legitimate,[]
ACC_LEGIT_1016,ACC_LEGIT_0782,7035.7,2026-03-18T07:10:15,AXIS,PAYTM,ANDROID_69636,False,legitimate,[]
ACC_LEGIT_1131,ACC_LEGIT_1090,38331.39,2026-03-17T12:58:50,KOTAK,CANARA,DEV_29655,False,legitimate,[]
ACC_LEGIT_0809,ACC_LEGIT_0859,173015.91,2026-03-15T16:06:04,AIRTEL,AU_SFB,ANDROID_88146,False,legitimate,[]
ACC_LEGIT_0827,ACC_LEGIT_0679,21644.33,2026-03-16T09:20:00,AXIS,BOI,DEV_78969,False,legitimate,[]
ACC_LEGIT_1121,ACC_LEGIT_0852,2592.47,2026-03-16T02:54:46,BANDHAN,SBI,DEV_75136,False,legitimate,[]
ACC_LEGIT_0976,ACC_LEGIT_1177,184595.24,2026-03-16T23:00:28,ICICI,SBI,IMEI_48609,False,legitimate,[]
ACC_LEGIT_1108,ACC_LEGIT_0964,1681.72,2026-03-15T13:03:12,YES,BANDHAN,IMEI_70248,False,legitimate,[]
ACC_LEGIT_0887,ACC_LEGIT_1112,2643.76,2026-03-16T11:17:34,ICICI,BOI,DEV_33444,False,legitimate,[]
ACC_LEGIT_0963,ACC_LEGIT_0841,680.9,2026-03-16T07:00:22,PNB,PHONEPE,IMEI_21062,False,legitimate,[]
ACC_LEGIT_0937,ACC_LEGIT_0780,4630.13,2026-03-17T02:12:26,CANARA,PAYTM,ANDROID_88128,False,legitimate,[]
ACC_LEGIT_1192,ACC_LEGIT_0844,193978.51,2026-03-17T01:10:11,PNB,AIRTEL,ANDROID_24107,False,legitimate,[]
ACC_LEGIT_0871,ACC_LEGIT_0678,42007.92,2026-03-18T06:34:48,KOTAK,PNB,DEV_13418,False,legitimate,[]
ACC_LEGIT_1256,ACC_LEGIT_1108,28440.23,2026-03-18T04:50:46,AIRTEL,YES,ANDROID_12446,False,legitimate,[]
ACC_LEGIT_0784,ACC_LEGIT_0794,2277.58,2026-03-16T06:16:34,BOB,ICICI,DEV_44400,False,legitimate,[]
ACC_LEGIT_0791,ACC_LEGIT_1034,4037.84,2026-03-16T09:49:11,PHONEPE,IDBI,IMEI_80136,False,legitimate,[]
ACC_LEGIT_0832,ACC_LEGIT_1191,160328.26,2026-03-17T18:34:57,PAYTM,KOTAK,IMEI_69297,False,legitimate,[]
ACC_LEGIT_0747,ACC_LEGIT_0994,65065.82,2026-03-17T19:49:54,PNB,AIRTEL,IMEI_41359,False,legitimate,[]
ACC_LEGIT_1205,ACC_LEGIT_0997,175645.26,2026-03-15T12:35:41,PHONEPE,BOB,ANDROID_61345,False,legitimate,[]
ACC_LEGIT_0680,ACC_LEGIT_0923,191474.36,2026-03-16T00:14:55,ICICI,BOI,IMEI_81182,False,legitimate,[]
ACC_LEGIT_0943,ACC_LEGIT_1153,41624.1,2026-03-15T19:35:48,PHONEPE,AXIS,DEV_58394,False,legitimate,[]
ACC_LEGIT_0875,ACC_LEGIT_0762,4759.08,2026-03-16T17:37:34,BOB,ICICI,DEV_67577,False,legitimate,[]
ACC_LEGIT_0740,ACC_LEGIT_1174,14384.61,2026-03-17T12:05:50,BOI,CANARA,ANDROID_62183,False,legitimate,[]
ACC_LEGIT_0941,ACC_LEGIT_1061,102305.57,2026-03-17T09:50:13,AU_SFB,PHONEPE,DEV_36956,False,legitimate,[]
ACC_LEGIT_0856,ACC_LEGIT_0979,44376.76,2026-03-17T20:01:02,AU_SFB,PAYTM,ANDROID_11092,False,legitimate,[]
ACC_LEGIT_1073,ACC_LEGIT_1037,18293.77,2026-03-16T16:33:14,HDFC,AIRTEL,IMEI_31405,False,legitimate,[]
ACC_LEGIT_1129,ACC_LEGIT_1005,24118.94,2026-03-17T10:06:15,BANDHAN,AIRTEL,IMEI_51766,False,legitimate,[]
ACC_LEGIT_0788,ACC_LEGIT_1027,36716.85,2026-03-17T23:10:32,BANDHAN,AIRTEL,ANDROID_93858,False,legitimate,[]
ACC_LEGIT_1172,ACC_LEGIT_1093,3467.39,2026-03-18T02:47:38,AIRTEL,AIRTEL,IMEI_31437,False,legitimate,[]
ACC_LEGIT_1090,ACC_LEGIT_0734,19543.64,2026-03-16T14:29:57,CANARA,PAYTM,DEV_76085,False,legitimate,[]
ACC_LEGIT_1124,ACC_LEGIT_1107,90247.59,2026-03-16T01:56:35,AXIS,SBI,IMEI_20048,False,legitimate,[]
ACC_LEGIT_1019,ACC_LEGIT_0718,1611.7,2026-03-17T01:01:52,AU_SFB,YES,IMEI_64817,False,legitimate,[]
ACC_LEGIT_0883,ACC_LEGIT_0784,99452.63,2026-03-17T01:18:16,IDBI,BOB,IMEI_13265,False,legitimate,[]
ACC_LEGIT_0692,ACC_LEGIT_0693,9061.37,2026-03-17T17:50:23,YES,BOB,ANDROID_25506,False,legitimate,[]
ACC_LEGIT_1238,ACC_LEGIT_0736,3309.16,2026-03-18T09:44:28,KOTAK,YES,IMEI_49216,False,legitimate,[]
ACC_LEGIT_0832,ACC_LEGIT_1220,2038.08,2026-03-18T04:18:42,PAYTM,CANARA,IMEI_69297,False,legitimate,[]
ACC_LEGIT_1054,ACC_LEGIT_1011,2125.64,2026-03-15T12:37:36,PHONEPE,ICICI,ANDROID_97410,False,legitimate,[]
ACC_LEGIT_0692,ACC_LEGIT_1211,602.35,2026-03-16T06:36:50,YES,AIRTEL,ANDROID_25506,False,legitimate,[]
ACC_LEGIT_0980,ACC_LEGIT_0696,39758.52,2026-03-17T16:36:25,ICICI,PHONEPE,ANDROID_74494,False,legitimate,[]
ACC_LEGIT_0798,ACC_LEGIT_1058,10903.69,2026-03-18T00:46:03,AXIS,AXIS,IMEI_12542,False,legitimate,[]
ACC_LEGIT_0758,ACC_LEGIT_0750,37495.08,2026-03-15T11:28:03,AXIS,PAYTM,IMEI_36170,False,legitimate,[]
ACC_LEGIT_0687,ACC_LEGIT_1226,11833.14,2026-03-16T00:08:50,BOB,BANDHAN,DEV_97862,False,legitimate,[]
ACC_LEGIT_0991,ACC_LEGIT_1003,38456.75,2026-03-16T00:45:27,PHONEPE,PHONEPE,IMEI_79984,False,legitimate,[]
ACC_LEGIT_0774,ACC_LEGIT_0942,30929.05,2026-03-15T16:46:35,CANARA,BOI,IMEI_53864,False,legitimate,[]
ACC_LEGIT_0899,ACC_LEGIT_1088,186149.86,2026-03-16T22:53:20,AXIS,ICICI,ANDROID_17626,False,legitimate,[]
ACC_LEGIT_0922,ACC_LEGIT_1063,27366.57,2026-03-17T17:32:17,HDFC,BANDHAN,DEV_45866,False,legitimate,[]
ACC_LEGIT_1231,ACC_LEGIT_0782,2316.12,2026-03-16T18:33:20,YES,PAYTM,IMEI_94394,False,legitimate,[]
ACC_LEGIT_1050,ACC_LEGIT_1160,99865.32,2026-03-18T09:03:24,ICICI,ICICI,DEV_83726,False,legitimate,[]
ACC_LEGIT_0757,ACC_LEGIT_0769,191313.99,2026-03-16T04:12:07,ICICI,AU_SFB,IMEI_51139,False,legitimate,[]
ACC_LEGIT_0757,ACC_LEGIT_0816,128510.85,2026-03-17T17:23:01,ICICI,HDFC,IMEI_51139,False,legitimate,[]
ACC_LEGIT_0910,ACC_LEGIT_0732,16341.07,2026-03-17T22:45:12,AXIS,BANDHAN,ANDROID_99848,False,legitimate,[]
ACC_LEGIT_0826,ACC_LEGIT_0709,1675.07,2026-03-16T05:31:32,BOB,YES,DEV_78089,False,legitimate,[]
ACC_LEGIT_0886,ACC_LEGIT_1247,96952.43,2026-03-16T03:09:57,YES,HDFC,ANDROID_59886,False,legitimate,[]
ACC_LEGIT_1001,ACC_LEGIT_1144,178797.94,2026-03-15T15:55:47,KOTAK,KOTAK,ANDROID_15334,False,legitimate,[]
ACC_LEGIT_0779,ACC_LEGIT_1107,3526.35,2026-03-16T23:51:38,BOB,SBI,DEV_55039,False,legitimate,[]
ACC_LEGIT_0796,ACC_LEGIT_0842,44138.71,2026-03-16T22:03:29,PAYTM,KOTAK,IMEI_34641,False,legitimate,[]
ACC_LEGIT_0846,ACC_LEGIT_1209,38704.7,2026-03-15T10:40:27,AIRTEL,PAYTM,IMEI_95491,False,legitimate,[]
ACC_LEGIT_0975,ACC_LEGIT_0792,188295.53,2026-03-16T05:44:29,BOB,PHONEPE,ANDROID_27027,False,legitimate,[]
ACC_LEGIT_1207,ACC_LEGIT_1002,3113.99,2026-03-16T07:07:53,AIRTEL,SBI,IMEI_73714,False,legitimate,[]
ACC_LEGIT_1207,ACC_LEGIT_0881,105688.0,2026-03-16T04:17:40,AIRTEL,PNB,IMEI_73714,False,legitimate,[]
ACC_LEGIT_1155,ACC_LEGIT_1145,1132.02,2026-03-15T21:57:34,AU_SFB,BOB,DEV_44312,False,legitimate,[]
ACC_LEGIT_1208,ACC_LEGIT_1157,148.12,2026-03-18T09:08:28,PNB,BANDHAN,ANDROID_12492,False,legitimate,[]
ACC_LEGIT_0677,ACC_LEGIT_0991,13967.04,2026-03-16T10:06:18,ICICI,PHONEPE,ANDROID_43425,False,legitimate,[]
ACC_LEGIT_0768,ACC_LEGIT_0734,60015.8,2026-03-17T02:42:59,BANDHAN,PAYTM,DEV_64931,False,legitimate,[]
ACC_LEGIT_0903,ACC_LEGIT_1025,46754.58,2026-03-17T04:33:34,AXIS,CANARA,ANDROID_64346,False,legitimate,[]
ACC_LEGIT_0985,ACC_LEGIT_1048,88212.41,2026-03-17T08:43:11,YES,ICICI,ANDROID_73185,False,legitimate,[]
ACC_LEGIT_0879,ACC_LEGIT_0751,3003.93,2026-03-16T05:08:47,YES,PAYTM,ANDROID_92660,False,legitimate,[]
ACC_LEGIT_1249,ACC_LEGIT_0776,28504.3,2026-03-16T10:02:29,PHONEPE,PHONEPE,IMEI_38256,False,legitimate,[]
ACC_LEGIT_1261,ACC_LEGIT_0955,38176.95,2026-03-16T01:14:28,ICICI,AIRTEL,IMEI_21747,False,legitimate,[]
ACC_LEGIT_0844,ACC_LEGIT_0674,63700.74,2026-03-15T20:40:01,AIRTEL,KOTAK,ANDROID_16463,False,legitimate,[]
ACC_LEGIT_0818,ACC_LEGIT_0840,2429.77,2026-03-15T19:58:27,KOTAK,CANARA,IMEI_18302,False,legitimate,[]
ACC_LEGIT_1195,ACC_LEGIT_1122,2184.49,2026-03-16T03:31:57,PNB,PAYTM,DEV_64558,False,legitimate,[]
ACC_LEGIT_1245,ACC_LEGIT_1074,22348.84,2026-03-17T23:04:06,AXIS,BOI,IMEI_72043,False,legitimate,[]
ACC_LEGIT_1206,ACC_LEGIT_0996,2700.36,2026-03-18T06:50:54,BANDHAN,ICICI,IMEI_74972,False,legitimate,[]
ACC_LEGIT_0956,ACC_LEGIT_0818,30221.86,2026-03-17T11:54:25,IDBI,KOTAK,ANDROID_11413,False,legitimate,[]
ACC_LEGIT_0795,ACC_LEGIT_1243,34344.15,2026-03-18T00:17:10,BOB,AIRTEL,IMEI_91962,False,legitimate,[]
ACC_LEGIT_1149,ACC_LEGIT_1026,3669.61,2026-03-16T13:50:58,PNB,AXIS,ANDROID_94094,False,legitimate,[]
ACC_LEGIT_1055,ACC_LEGIT_0855,49794.73,2026-03-17T00:18:08,CANARA,ICICI,ANDROID_72781,False,legitimate,[]
ACC_LEGIT_0871,ACC_LEGIT_0677,19780.32,2026-03-16T22:36:44,KOTAK,ICICI,DEV_13418,False,legitimate,[]
ACC_LEGIT_0685,ACC_LEGIT_0951,264.29,2026-03-17T12:38:40,BOI,BANDHAN,ANDROID_76680,False,legitimate,[]
ACC_LEGIT_0931,ACC_LEGIT_0952,173498.86,2026-03-18T05:32:38,SBI,BANDHAN,DEV_72303,False,legitimate,[]
ACC_LEGIT_1154,ACC_LEGIT_1137,181240.52,2026-03-17T20:47:43,KOTAK,AIRTEL,DEV_13010,False,legitimate,[]
ACC_LEGIT_0778,ACC_LEGIT_0711,156996.57,2026-03-17T15:36:29,IDBI,AU_SFB,IMEI_92742,False,legitimate,[]
ACC_LEGIT_0853,ACC_LEGIT_0806,42532.9,2026-03-17T08:25:11,IDBI,CANARA,DEV_80517,False,legitimate,[]
ACC_LEGIT_0735,ACC_LEGIT_0993,577.63,2026-03-17T09:42:11,AXIS,HDFC,DEV_10932,False,legitimate,[]
ACC_LEGIT_0689,ACC_LEGIT_1012,97472.04,2026-03-15T22:19:18,AU_SFB,KOTAK,ANDROID_53478,False,legitimate,[]
ACC_LEGIT_1047,ACC_LEGIT_1200,112456.81,2026-03-17T10:45:42,AU_SFB,BOB,DEV_91085,False,legitimate,[]
ACC_LEGIT_0734,ACC_LEGIT_0738,39258.19,2026-03-15T16:06:51,PAYTM,BOI,IMEI_40475,False,legitimate,[]
ACC_LEGIT_0848,ACC_LEGIT_1126,32383.81,2026-03-15T22:35:42,BANDHAN,SBI,IMEI_57876,False,legitimate,[]
ACC_LEGIT_0675,ACC_LEGIT_0990,101217.87,2026-03-17T22:53:00,PHONEPE,SBI,IMEI_33255,False,legitimate,[]
ACC_LEGIT_0760,ACC_LEGIT_1251,4658.34,2026-03-17T15:07:27,CANARA,IDBI,DEV_98580,False,legitimate,[]
ACC_LEGIT_0760,ACC_LEGIT_0862,1655.76,2026-03-17T19:26:02,CANARA,SBI,DEV_98580,False,legitimate,[]
ACC_LEGIT_0682,ACC_LEGIT_0894,3225.93,2026-03-16T08:24:43,AXIS,PHONEPE,ANDROID_79533,False,legitimate,[]
ACC_LEGIT_0867,ACC_LEGIT_0807,22068.97,2026-03-15T20:13:31,IDBI,AXIS,DEV_83051,False,legitimate,[]
ACC_LEGIT_1250,ACC_LEGIT_0995,2128.52,2026-03-15T22:53:48,BOI,HDFC,DEV_15856,False,legitimate,[]
ACC_LEGIT_0974,ACC_LEGIT_0937,123482.85,2026-03-16T12:28:39,BOB,CANARA,DEV_87874,False,legitimate,[]
ACC_LEGIT_1029,ACC_LEGIT_1207,2303.4,2026-03-18T07:09:09,BOB,AIRTEL,IMEI_53634,False,legitimate,[]
ACC_LEGIT_1271,ACC_LEGIT_1066,30592.01,2026-03-16T11:15:43,PNB,HDFC,IMEI_45822,False,legitimate,[]
ACC_LEGIT_0967,ACC_LEGIT_0884,132741.68,2026-03-17T19:50:19,YES,BOB,IMEI_44422,False,legitimate,[]
ACC_LEGIT_0947,ACC_LEGIT_0764,14482.49,2026-03-15T12:17:23,HDFC,ICICI,IMEI_97826,False,legitimate,[]
ACC_LEGIT_0790,ACC_LEGIT_1201,70972.29,2026-03-16T09:31:10,HDFC,AXIS,IMEI_11383,False,legitimate,[]
ACC_LEGIT_1053,ACC_LEGIT_1249,55077.47,2026-03-15T17:37:03,SBI,PHONEPE,ANDROID_81584,False,legitimate,[]
ACC_LEGIT_1039,ACC_LEGIT_0680,877.88,2026-03-15T23:37:30,PHONEPE,ICICI,DEV_24334,False,legitimate,[]
ACC_LEGIT_1038,ACC_LEGIT_0985,29605.01,2026-03-17T20:55:32,BOB,YES,DEV_70014,False,legitimate,[]
ACC_LEGIT_1139,ACC_LEGIT_1261,3503.04,2026-03-16T04:23:30,ICICI,ICICI,DEV_45985,False,legitimate,[]
ACC_LEGIT_1054,ACC_LEGIT_1017,2464.53,2026-03-17T17:34:21,PHONEPE,AU_SFB,ANDROID_97410,False,legitimate,[]
ACC_LEGIT_1191,ACC_LEGIT_0782,39833.26,2026-03-17T05:11:11,KOTAK,PAYTM,ANDROID_66063,False,legitimate,[]
ACC_LEGIT_0701,ACC_LEGIT_0839,182989.29,2026-03-18T06:39:21,PAYTM,YES,DEV_35875,False,legitimate,[]
ACC_LEGIT_1208,ACC_LEGIT_0875,70932.38,2026-03-16T10:15:32,PNB,BOB,ANDROID_12492,False,legitimate,[]
ACC_LEGIT_0727,ACC_LEGIT_0764,39462.04,2026-03-16T14:50:07,ICICI,ICICI,DEV_63840,False,legitimate,[]
ACC_LEGIT_0841,ACC_LEGIT_1143,11637.1,2026-03-16T08:23:36,PHONEPE,PAYTM,ANDROID_15397,False,legitimate,[]
ACC_LEGIT_0754,ACC_LEGIT_0861,1257.3,2026-03-15T21:13:26,SBI,PHONEPE,IMEI_25239,False,legitimate,[]
ACC_LEGIT_1240,ACC_LEGIT_1055,64987.02,2026-03-17T12:00:36,AU_SFB,CANARA,DEV_29209,False,legitimate,[]
ACC_LEGIT_1075,ACC_LEGIT_0889,174702.05,2026-03-16T03:40:33,ICICI,SBI,DEV_88480,False,legitimate,[]
ACC_LEGIT_0770,ACC_LEGIT_1068,39336.99,2026-03-18T03:23:30,PAYTM,SBI,DEV_82789,False,legitimate,[]
ACC_LEGIT_0961,ACC_LEGIT_1106,102030.08,2026-03-17T15:54:59,PAYTM,AXIS,IMEI_11861,False,legitimate,[]
ACC_LEGIT_0699,ACC_LEGIT_0899,13017.2,2026-03-16T10:44:49,ICICI,AXIS,DEV_90856,False,legitimate,[]
ACC_LEGIT_1185,ACC_LEGIT_0673,187187.9,2026-03-16T02:45:12,CANARA,IDBI,IMEI_77194,False,legitimate,[]
ACC_LEGIT_0813,ACC_LEGIT_1183,14505.46,2026-03-16T13:58:00,YES,AXIS,IMEI_27659,False,legitimate,[]
ACC_LEGIT_0856,ACC_LEGIT_1107,18999.14,2026-03-15T12:32:09,AU_SFB,SBI,ANDROID_11092,False,legitimate,[]
ACC_LEGIT_0939,ACC_LEGIT_1103,979.64,2026-03-16T19:51:16,IDBI,KOTAK,IMEI_94540,False,legitimate,[]
ACC_LEGIT_0756,ACC_LEGIT_1026,3461.72,2026-03-15T21:42:54,KOTAK,AXIS,IMEI_22190,False,legitimate,[]
ACC_LEGIT_0998,ACC_LEGIT_0803,22279.56,2026-03-17T09:36:34,CANARA,AXIS,ANDROID_85493,False,legitimate,[]
ACC_LEGIT_1083,ACC_LEGIT_1104,88797.36,2026-03-15T18:26:37,BOB,AIRTEL,IMEI_24643,False,legitimate,[]
ACC_LEGIT_1133,ACC_LEGIT_1186,100259.53,2026-03-18T08:45:43,ICICI,AIRTEL,IMEI_27882,False,legitimate,[]
ACC_LEGIT_1045,ACC_LEGIT_0786,49133.05,2026-03-18T01:22:27,PHONEPE,ICICI,ANDROID_27295,False,legitimate,[]
ACC_LEGIT_0753,ACC_LEGIT_0825,47669.05,2026-03-16T00:23:23,YES,PNB,ANDROID_73390,False,legitimate,[]
ACC_LEGIT_1199,ACC_LEGIT_1137,25914.34,2026-03-16T19:30:51,PHONEPE,AIRTEL,ANDROID_90837,False,legitimate,[]
ACC_LEGIT_1047,ACC_LEGIT_0723,35887.44,2026-03-17T11:09:06,AU_SFB,AXIS,DEV_91085,False,legitimate,[]
ACC_LEGIT_0975,ACC_LEGIT_0696,2759.47,2026-03-16T18:31:58,BOB,PHONEPE,ANDROID_27027,False,legitimate,[]
ACC_LEGIT_1004,ACC_LEGIT_0976,3216.32,2026-03-17T00:41:08,AU_SFB,ICICI,IMEI_41359,False,legitimate,[]
ACC_LEGIT_1077,ACC_LEGIT_0926,958.64,2026-03-17T08:05:16,SBI,BOB,DEV_77917,False,legitimate,[]
ACC_LEGIT_1177,ACC_LEGIT_1113,118704.63,2026-03-16T03:46:29,SBI,BOI,IMEI_99300,False,legitimate,[]
ACC_LEGIT_1208,ACC_LEGIT_1254,2346.26,2026-03-17T06:22:18,PNB,PAYTM,ANDROID_12492,False,legitimate,[]
ACC_LEGIT_0775,ACC_LEGIT_1063,100665.91,2026-03-17T16:33:35,BOI,BANDHAN,DEV_63970,False,legitimate,[]
ACC_LEGIT_0981,ACC_LEGIT_1104,162015.05,2026-03-17T09:32:32,CANARA,AIRTEL,IMEI_43947,False,legitimate,[]
ACC_LEGIT_0753,ACC_LEGIT_1115,40714.02,2026-03-17T06:49:30,YES,KOTAK,ANDROID_73390,False,legitimate,[]
ACC_LEGIT_1198,ACC_LEGIT_1224,15968.86,2026-03-17T03:44:56,SBI,ICICI,DEV_95957,False,legitimate,[]
ACC_LEGIT_1156,ACC_LEGIT_0892,3827.52,2026-03-16T06:09:35,PAYTM,PAYTM,DEV_21673,False,legitimate,[]
ACC_LEGIT_1185,ACC_LEGIT_0718,45938.59,2026-03-15T10:22:04,CANARA,YES,IMEI_77194,False,legitimate,[]
ACC_LEGIT_1088,ACC_LEGIT_0884,23644.62,2026-03-16T19:40:26,ICICI,BOB,ANDROID_90341,False,legitimate,[]
ACC_LEGIT_0997,ACC_LEGIT_0771,1184.49,2026-03-17T06:31:11,BOB,HDFC,DEV_65864,False,legitimate,[]
ACC_LEGIT_0966,ACC_LEGIT_1143,33564.77,2026-03-16T20:37:56,AU_SFB,PAYTM,IMEI_72420,False,legitimate,[]
ACC_LEGIT_1243,ACC_LEGIT_0684,1780.46,2026-03-16T19:38:16,AIRTEL,IDBI,ANDROID_65498,False,legitimate,[]
ACC_LEGIT_1182,ACC_LEGIT_0887,12650.6,2026-03-15T12:20:58,YES,ICICI,IMEI_33332,False,legitimate,[]
ACC_LEGIT_1257,ACC_LEGIT_0752,3193.78,2026-03-17T16:28:06,PAYTM,IDBI,DEV_42150,False,legitimate,[]
ACC_LEGIT_1214,ACC_LEGIT_1050,38788.59,2026-03-15T12:09:10,ICICI,ICICI,DEV_30488,False,legitimate,[]
ACC_LEGIT_0831,ACC_LEGIT_1270,917.0,2026-03-17T16:42:51,BANDHAN,SBI,ANDROID_52395,False,legitimate,[]
ACC_LEGIT_0962,ACC_LEGIT_1241,106292.65,2026-03-15T19:35:23,AU_SFB,PNB,IMEI_32989,False,legitimate,[]
ACC_LEGIT_1059,ACC_LEGIT_0798,198819.64,2026-03-16T07:04:11,AXIS,AXIS,IMEI_51649,False,legitimate,[]
ACC_LEGIT_0854,ACC_LEGIT_0834,196834.48,2026-03-16T15:44:50,HDFC,PHONEPE,ANDROID_97590,False,legitimate,[]
ACC_LEGIT_1032,ACC_LEGIT_0894,31966.18,2026-03-17T07:53:42,CANARA,PHONEPE,IMEI_57918,False,legitimate,[]
ACC_LEGIT_0780,ACC_LEGIT_0997,28962.88,2026-03-16T22:01:57,PAYTM,BOB,ANDROID_94494,False,legitimate,[]
ACC_LEGIT_1147,ACC_LEGIT_0965,4148.08,2026-03-16T15:07:51,IDBI,BOI,ANDROID_65360,False,legitimate,[]
ACC_LEGIT_0967,ACC_LEGIT_0675,2710.06,2026-03-17T11:45:36,YES,PHONEPE,IMEI_44422,False,legitimate,[]
ACC_LEGIT_0772,ACC_LEGIT_1064,2942.77,2026-03-17T08:20:32,IDBI,PHONEPE,IMEI_49326,False,legitimate,[]
ACC_LEGIT_0701,ACC_LEGIT_0901,199836.48,2026-03-17T03:32:55,PAYTM,AIRTEL,DEV_35875,False,legitimate,[]
ACC_LEGIT_1090,ACC_LEGIT_0695,16247.33,2026-03-17T11:50:01,CANARA,ICICI,DEV_76085,False,legitimate,[]
ACC_LEGIT_0765,ACC_LEGIT_1051,32060.42,2026-03-17T02:11:58,SBI,HDFC,ANDROID_37623,False,legitimate,[]
ACC_LEGIT_1195,ACC_LEGIT_0869,4266.51,2026-03-15T22:45:30,PNB,AU_SFB,DEV_64558,False,legitimate,[]
ACC_LEGIT_1155,ACC_LEGIT_0876,1681.35,2026-03-17T04:03:34,AU_SFB,KOTAK,DEV_44312,False,legitimate,[]
ACC_LEGIT_1144,ACC_LEGIT_1142,1300.73,2026-03-18T08:50:15,KOTAK,SBI,IMEI_60917,False,legitimate,[]
ACC_LEGIT_1144,ACC_LEGIT_1184,3242.76,2026-03-16T03:49:49,KOTAK,PHONEPE,IMEI_60917,False,legitimate,[]
ACC_LEGIT_1145,ACC_LEGIT_0743,151530.86,2026-03-16T20:14:22,BOB,BANDHAN,DEV_48983,False,legitimate,[]
